RegionID,SizeRank,NAME,STATEFP,STATE,COST
3006,1194,Rio Arriba County,35,NM,307764
316,1352,Taos County,35,NM,432910
538,1531,Grant County,35,NM,191567
3023,1560,San Miguel County,35,NM,212574
937,1564,Cibola County,35,NM,141102
243,1632,Luna County,35,NM,133250
1877,1873,Lincoln County,35,NM,329204
2837,1922,Roosevelt County,35,NM,144761
2962,1925,Los Alamos County,35,NM,547288
2030,2060,Socorro County,35,NM,173117
2579,2148,Torrance County,35,NM,202535
950,2319,Colfax County,35,NM,236206
1392,2384,Sierra County,35,NM,158248
299,2597,Quay County,35,NM,90301
1775,2950,Hidalgo County,35,NM,110161
772,2957,Union County,35,NM,103771
928,2995,Catron County,35,NM,195145
1655,3130,De Baca County,35,NM,94707
445,12,Clark County,32,NV,419752
1485,147,Washoe County,32,NV,541337
249,908,Lyon County,32,NV,390051
3087,909,Carson City,32,NV,463495
156,956,Elko County,32,NV,337969
90,999,Nye County,32,NV,325353
1677,1019,Douglas County,32,NV,664655
2660,1641,Churchill County,32,NV,357696
2353,2020,Humboldt County,32,NV,302412
3078,2549,White Pine County,32,NV,174547
2474,2765,Pershing County,32,NV,198535
1140,2835,Lander County,32,NV,201757
1878,2925,Lincoln County,32,NV,194455
1935,2928,Mineral County,32,NV,113708
1402,2963,Storey County,32,NV,457748
1008,3148,Eureka County,32,NV,116905
581,6,Kings County,36,NY,838533
1347,10,Queens County,36,NY,686555
2452,20,New York County,36,NY,1131329
2046,24,Suffolk County,36,NY,625632
401,26,Bronx County,36,NY,440962
1252,29,Nassau County,36,NY,741852
3148,48,Westchester County,36,NY,765385
157,55,Erie County,36,NY,259816
1223,87,Monroe County,36,NY,246264
2511,143,Richmond County,36,NY,664178
2465,150,Onondaga County,36,NY,232390
1290,178,Orange County,36,NY,419285
2515,211,Rockland County,36,NY,674454
823,225,Albany County,36,NY,321740
2255,235,Dutchess County,36,NY,434741
2529,288,Saratoga County,36,NY,397892
1283,293,Oneida County,36,NY,198994
1946,319,Niagara County,36,NY,217116
895,341,Broome County,36,NY,168478
1448,369,Ulster County,36,NY,396523
3004,414,Rensselaer County,36,NY,279191
3137,428,Schenectady County,36,NY,263293
2900,507,Chautauqua County,36,NY,156572
1296,534,Oswego County,36,NY,171375
2748,537,Jefferson County,36,NY,198523
1952,551,Ontario County,36,NY,272144
3249,565,Saint Lawrence County,36,NY,128742
2578,581,Tompkins County,36,NY,319565
1343,620,Putnam County,36,NY,508110
2039,642,Steuben County,36,NY,152803
796,655,Wayne County,36,NY,209003
1610,689,Chemung County,36,NY,144959
1630,715,Clinton County,36,NY,200337
2567,727,Sullivan County,36,NY,288384
3088,732,Cattaraugus County,36,NY,141075
929,738,Cayuga County,36,NY,196368
1909,790,Madison County,36,NY,210259
1479,827,Warren County,36,NY,329057
2961,861,Livingston County,36,NY,210950
2214,869,Columbia County,36,NY,419155
3066,870,Washington County,36,NY,226264
2340,878,Herkimer County,36,NY,170719
1298,890,Otsego County,36,NY,196842
1722,902,Genesee County,36,NY,193662
1024,954,Fulton County,36,NY,190045
2979,1012,Montgomery County,36,NY,181719
748,1026,Tioga County,36,NY,175709
1060,1036,Greene County,36,NY,335256
2287,1037,Franklin County,36,NY,163200
2186,1046,Chenango County,36,NY,145220
2224,1050,Cortland County,36,NY,178800
2119,1053,Allegany County,36,NY,115170
2248,1097,Delaware County,36,NY,224411
2105,1187,Wyoming County,36,NY,182845
1954,1191,Orleans County,36,NY,172964
505,1261,Essex County,36,NY,278205
1373,1369,Seneca County,36,NY,187977
2843,1472,Schoharie County,36,NY,219687
599,1582,Lewis County,36,NY,179843
816,1663,Yates County,36,NY,270946
2533,1982,Schuyler County,36,NY,212839
2321,2897,Hamilton County,36,NY,250856
2288,30,Franklin County,39,OH,288112
2241,34,Cuyahoga County,39,OH,195406
2322,75,Hamilton County,39,OH,252542
1404,128,Summit County,39,OH,202046
2980,130,Montgomery County,39,OH,181851
616,163,Lucas County,39,OH,155404
904,181,Butler County,39,OH,283626
730,190,Stark County,39,OH,193301
1150,227,Lorain County,39,OH,226652
1480,283,Warren County,39,OH,377257
225,292,Lake County,39,OH,221391
2399,298,Mahoning County,39,OH,154269
2249,322,Delaware County,39,OH,484366
2206,327,Clermont County,39,OH,297556
2583,336,Trumbull County,39,OH,145596
1191,370,Medina County,39,OH,314678
1862,376,Licking County,39,OH,311092
1061,401,Greene County,39,OH,271563
1975,409,Portage County,39,OH,248003
2695,427,Fairfield County,39,OH,326967
446,479,Clark County,39,OH,179245
335,490,Wood County,39,OH,221392
2506,514,Richland County,39,OH,172205
797,541,Wayne County,39,OH,245737
641,570,Miami County,39,OH,236001
371,598,Allen County,39,OH,168207
2905,599,Columbiana County,39,OH,143855
2624,623,Ashtabula County,39,OH,165572
1033,633,Geauga County,39,OH,346357
3044,646,Tuscarawas County,39,OH,190897
2812,678,Muskingum County,39,OH,183849
309,733,Ross County,39,OH,194932
158,743,Erie County,39,OH,212989
1755,745,Hancock County,39,OH,224066
1370,750,Scioto County,39,OH,123672
1540,809,Belmont County,39,OH,133792
1170,829,Marion County,39,OH,163077
2749,830,Jefferson County,39,OH,118427
841,856,Athens County,39,OH,163259
214,860,Knox County,39,OH,261266
773,867,Union County,39,OH,382712
3067,884,Washington County,39,OH,180899
2525,889,Sandusky County,39,OH,168566
2385,891,Lawrence County,39,OH,136225
565,900,Huron County,39,OH,167438
2479,901,Pickaway County,39,OH,297252
1374,940,Seneca County,39,OH,157792
1519,963,Ashland County,39,OH,214049
467,980,Darke County,39,OH,194311
1387,1030,Shelby County,39,OH,213102
2134,1059,Auglaize County,39,OH,207627
611,1067,Logan County,39,OH,224715
1096,1107,Holmes County,39,OH,321439
1910,1113,Madison County,39,OH,282909
407,1119,Brown County,39,OH,227236
2343,1127,Highland County,39,OH,183971
1025,1140,Fulton County,39,OH,211134
1202,1158,Mercer County,39,OH,238966
1631,1160,Clinton County,39,OH,224252
2234,1162,Crawford County,39,OH,138424
1336,1177,Preble County,39,OH,207951
1301,1193,Ottawa County,39,OH,253512
2649,1232,Champaign County,39,OH,225736
2311,1234,Guernsey County,39,OH,142932
2245,1240,Defiance County,39,OH,169331
2600,1283,Williams County,39,OH,162708
2671,1293,Coshocton County,39,OH,158687
681,1326,Perry County,39,OH,205311
1243,1337,Morrow County,39,OH,249948
1344,1348,Putnam County,39,OH,225688
1807,1409,Jackson County,39,OH,118751
1080,1453,Hardin County,39,OH,166769
1029,1486,Gallia County,39,OH,146673
1702,1499,Fayette County,39,OH,209306
2587,1504,Van Wert County,39,OH,164296
1777,1530,Hocking County,39,OH,244151
559,1554,Henry County,39,OH,177822
361,1557,Adams County,39,OH,161812
279,1565,Pike County,39,OH,159958
1599,1576,Carroll County,39,OH,196544
637,1756,Meigs County,39,OH,102198
2104,1774,Wyandot County,39,OH,178922
2471,1938,Paulding County,39,OH,148190
2334,2183,Harrison County,39,OH,137899
655,2210,Noble County,39,OH,180070
1236,2228,Morgan County,39,OH,140450
1224,2257,Monroe County,39,OH,148465
1460,2297,Vinton County,39,OH,143824
2463,81,Oklahoma County,40,OK,217370
757,101,Tulsa County,40,OK,232874
2668,240,Cleveland County,40,OK,242118
2173,448,Canadian County,40,OK,259659
2221,524,Comanche County,40,OK,137738
1358,638,Rogers County,40,OK,268913
670,701,Payne County,40,OK,213851
2065,712,Wagoner County,40,OK,261808
3178,767,Pottawatomie County,40,OK,174049
460,769,Creek County,40,OK,189874
2450,811,Muskogee County,40,OK,140965
2303,858,Garfield County,40,OK,128173
527,942,Grady County,40,OK,216889
3068,967,Washington County,40,OK,165430
612,1022,Logan County,40,OK,278513
1853,1027,Le Flore County,40,OK,147376
922,1033,Carter County,40,OK,169939
2192,1048,Cherokee County,40,OK,191573
662,1062,Osage County,40,OK,189362
413,1072,Bryan County,40,OK,221402
76,1111,Kay County,40,OK,99971
2827,1116,Pittsburg County,40,OK,136142
2558,1135,Stephens County,40,OK,127864
1921,1172,McClain County,40,OK,276123
2250,1186,Delaware County,40,OK,247886
2541,1210,Sequoyah County,40,OK,166943
633,1219,Mayes County,40,OK,198528
2485,1246,Pontotoc County,40,OK,170026
2464,1282,Okmulgee County,40,OK,118274
1879,1373,Lincoln County,40,OK,163906
2791,1439,McCurtain County,40,OK,187393
1302,1458,Ottawa County,40,OK,118190
969,1511,Custer County,40,OK,157895
424,1566,Caddo County,40,OK,85108
1031,1605,Garvin County,40,OK,130512
1808,1646,Jackson County,40,OK,104144
2540,1698,Seminole County,40,OK,101179
1535,1757,Beckham County,40,OK,135036
747,1801,Texas County,40,OK,148573
2605,1844,Woodward County,40,OK,125837
352,1883,Adair County,40,OK,144490
2426,1927,McIntosh County,40,OK,165784
1312,2117,Pawnee County,40,OK,148213
2413,2136,Marshall County,40,OK,186569
2947,2140,Kingfisher County,40,OK,205837
1618,2200,Choctaw County,40,OK,119244
457,2209,Craig County,40,OK,161275
375,2216,Atoka County,40,OK,192084
1250,2234,Murray County,40,OK,148778
1107,2261,Hughes County,40,OK,96236
1765,2371,Haskell County,40,OK,147047
2462,2394,Okfuskee County,40,OK,118438
656,2416,Noble County,40,OK,131200
2072,2417,Washita County,40,OK,93070
3002,2422,Pushmataha County,40,OK,129909
2361,2455,Johnston County,40,OK,140056
241,2476,Love County,40,OK,188349
1850,2525,Latimer County,40,OK,124948
1271,2532,Nowata County,40,OK,141551
881,2583,Blaine County,40,OK,94827
811,2585,Woods County,40,OK,109887
584,2609,Kiowa County,40,OK,68683
624,2674,Major County,40,OK,147863
2053,2733,Tillman County,40,OK,48738
1512,2833,Alfalfa County,40,OK,73073
959,2848,Cotton County,40,OK,95660
547,2852,Greer County,40,OK,68300
2750,2857,Jefferson County,40,OK,66004
134,2880,Coal County,40,OK,108033
859,2895,Beaver County,40,OK,136805
478,2929,Dewey County,40,OK,112607
539,2954,Grant County,40,OK,92083
497,2977,Ellis County,40,OK,94541
3120,3003,Roger Mills County,40,OK,162578
1088,3017,Harper County,40,OK,69796
1085,3072,Harmon County,40,OK,50789
2203,3095,Cimarron County,40,OK,66351
2810,77,Multnomah County,41,OR,508867
3069,112,Washington County,41,OR,587013
2661,169,Clackamas County,41,OR,616295
231,187,Lane County,41,OR,448618
1171,208,Marion County,41,OR,432748
1809,310,Jackson County,41,OR,425825
2679,344,Deschutes County,41,OR,671268
238,511,Linn County,41,OR,401264
1678,555,Douglas County,41,OR,334580
2110,572,Yamhill County,41,OR,500650
870,636,Benton County,41,OR,534037
2760,671,Josephine County,41,OR,396373
292,677,Polk County,41,OR,467117
2585,717,Umatilla County,41,OR,294146
1842,785,Klamath County,41,OR,286317
142,843,Coos County,41,OR,344957
2215,968,Columbia County,41,OR,441120
1880,1003,Lincoln County,41,OR,479056
1621,1185,Clatsop County,41,OR,515257
1915,1428,Malheur County,41,OR,272128
2854,1568,Tillamook County,41,OR,512648
785,1586,Wasco County,41,OR,385289
774,1597,Union County,41,OR,301462
462,1679,Crook County,41,OR,447878
2751,1684,Jefferson County,41,OR,405932
2936,1692,Hood River County,41,OR,677818
466,1723,Curry County,41,OR,465390
380,2065,Baker County,41,OR,277068
1244,2357,Morrow County,41,OR,291760
226,2648,Lake County,41,OR,169061
1086,2700,Harney County,41,OR,196147
2068,2711,Wallowa County,41,OR,416042
540,2718,Grant County,41,OR,261014
1723,3124,Gilliam County,41,OR,214873
2026,3143,Sherman County,41,OR,242838
2089,3156,Wheeler County,41,OR,266847
3175,22,Philadelphia County,42,PA,217686
2614,35,Allegheny County,42,PA,222199
2981,72,Montgomery County,42,PA,455249
414,106,Bucks County,42,PA,477590
2251,119,Delaware County,42,PA,337299
2776,125,Lancaster County,42,PA,343064
1611,131,Chester County,42,PA,525109
343,157,York County,42,PA,276866
385,165,Berks County,42,PA,280576
1146,193,Lehigh County,42,PA,320770
3200,201,Westmoreland County,42,PA,186728
1893,218,Luzerne County,42,PA,195593
3112,228,Northampton County,42,PA,329112
1650,246,Dauphin County,42,PA,250595
159,256,Erie County,42,PA,189453
2914,273,Cumberland County,42,PA,317017
2949,318,Lackawanna County,42,PA,203185
3070,326,Washington County,42,PA,214884
905,348,Butler County,42,PA,297691
860,395,Beaver County,42,PA,176254
1225,396,Monroe County,42,PA,296029
930,421,Centre County,42,PA,322132
2289,434,Franklin County,42,PA,265449
3028,462,Schuylkill County,42,PA,133276
1854,464,Lebanon County,42,PA,280261
1582,483,Cambria County,42,PA,101408
1703,501,Fayette County,42,PA,136923
387,518,Blair County,42,PA,166572
2394,546,Lycoming County,42,PA,216855
1203,554,Mercer County,42,PA,159368
362,591,Adams County,42,PA,298720
3244,653,Northumberland County,42,PA,133294
2386,679,Lawrence County,42,PA,148633
2235,688,Crawford County,42,PA,145374
1788,692,Indiana County,42,PA,148532
2902,711,Clearfield County,42,PA,116957
2553,751,Somerset County,42,PA,157046
2620,822,Armstrong County,42,PA,142767
2216,836,Columbia County,42,PA,217991
915,840,Carbon County,42,PA,243297
2149,882,Bradford County,42,PA,185689
280,903,Pike County,42,PA,276884
798,987,Wayne County,42,PA,283122
2060,991,Venango County,42,PA,121979
1536,1039,Bedford County,42,PA,190998
1931,1061,Mifflin County,42,PA,163468
682,1070,Perry County,42,PA,268124
2752,1101,Jefferson County,42,PA,105331
2938,1102,Huntingdon County,42,PA,171260
775,1130,Union County,42,PA,263150
749,1175,Tioga County,42,PA,199494
1185,1188,McKean County,42,PA,103047
1394,1205,Snyder County,42,PA,206938
3142,1227,Susquehanna County,42,PA,205784
1481,1228,Warren County,42,PA,134297
1632,1253,Clinton County,42,PA,179719
1620,1258,Clarion County,42,PA,111697
1062,1305,Greene County,42,PA,132848
72,1441,Elk County,42,PA,112555
2106,1594,Wyoming County,42,PA,209780
1829,1706,Juniata County,42,PA,209954
1937,1967,Montour County,42,PA,264032
1331,2068,Potter County,42,PA,138612
1026,2189,Fulton County,42,PA,203781
1015,2727,Forest County,42,PA,93341
2568,2819,Sullivan County,42,PA,222988
1584,2926,Cameron County,42,PA,72521
3001,102,Providence County,44,RI,406116
202,389,Kent County,44,RI,393315
3071,498,Washington County,44,RI,597237
1945,683,Newport County,44,RI,694490
1559,992,Bristol County,44,RI,578888
2934,137,Greenville County,45,SC,318801
2507,170,Richland County,45,SC,243638
2897,175,Charleston County,45,SC,579284
563,206,Horry County,45,SC,310944
3141,219,Spartanburg County,45,SC,262835
2779,241,Lexington County,45,SC,259236
344,250,York County,45,SC,379789
2141,309,Berkeley County,45,SC,367897
2122,335,Anderson County,45,SC,269452
2138,356,Beaufort County,45,SC,537587
365,397,Aiken County,45,SC,210296
2923,413,Dorchester County,45,SC,353225
2266,475,Florence County,45,SC,190645
1972,499,Pickens County,45,SC,282196
1411,582,Sumter County,45,SC,184567
2777,637,Lancaster County,45,SC,381027
2991,685,Orangeburg County,45,SC,144193
1276,728,Oconee County,45,SC,267355
2710,783,Greenwood County,45,SC,157299
1852,808,Laurens County,45,SC,166470
1838,837,Kershaw County,45,SC,231609
2917,851,Darlington County,45,SC,138001
2928,855,Georgetown County,45,SC,388185
2193,924,Cherokee County,45,SC,165573
3157,1120,Chesterfield County,45,SC,149217
2208,1236,Colleton County,45,SC,229091
2453,1252,Newberry County,45,SC,219409
1612,1414,Chester County,45,SC,209894
2665,1422,Clarendon County,45,SC,171467
3202,1433,Williamsburg County,45,SC,113916
1172,1481,Marion County,45,SC,87902
992,1514,Dillon County,45,SC,93616
1120,1517,Jasper County,45,SC,399427
776,1563,Union County,45,SC,106376
2404,1575,Marlboro County,45,SC,80358
2688,1607,Edgefield County,45,SC,252875
2606,1677,Abbeville County,45,SC,189099
2696,1814,Fairfield County,45,SC,134006
2135,1828,Barnwell County,45,SC,134411
1747,1921,Hampton County,45,SC,143439
1367,1928,Saluda County,45,SC,187565
87,2053,Lee County,45,SC,133654
1577,2205,Calhoun County,45,SC,215541
1528,2256,Bamberg County,45,SC,120853
2788,2523,McCormick County,45,SC,345553
2615,2637,Allendale County,45,SC,63030
2805,345,Minnehaha County,46,SD,315036
2997,566,Pennington County,46,SD,344418
1881,853,Lincoln County,46,SD,357672
408,1237,Brown County,46,SD,217603
2639,1354,Brookings County,46,SD,279027
636,1482,Meade County,46,SD,357597
2669,1527,Codington County,46,SD,318763
2387,1620,Lawrence County,46,SD,417529
2111,1725,Yankton County,46,SD,252984
1654,1880,Davison County,46,SD,233672
858,1934,Beadle County,46,SD,189565
1108,1992,Hughes County,46,SD,268284
777,2069,Union County,46,SD,319020
130,2166,Clay County,46,SD,241384
227,2403,Lake County,46,SD,272753
1999,2468,Roberts County,46,SD,200713
420,2473,Butte County,46,SD,293346
3090,2543,Charles Mix County,46,SD,223887
1445,2602,Turner County,46,SD,269687
970,2628,Custer County,46,SD,453192
541,2693,Grant County,46,SD,175520
2940,2708,Hutchinson County,46,SD,183460
2633,2737,Bon Homme County,46,SD,167030
2926,2739,Fall River County,46,SD,238123
727,2784,Spink County,46,SD,132222
648,2789,Moody County,46,SD,253782
1074,2804,Hamlin County,46,SD,293039
1184,2839,McCook County,46,SD,263793
755,2847,Tripp County,46,SD,193719
70,2858,Day County,46,SD,198668
2591,2872,Walworth County,46,SD,129738
411,2886,Brule County,46,SD,200236
2764,2894,Kingsbury County,46,SD,208895
2414,2938,Marshall County,46,SD,207401
477,2944,Deuel County,46,SD,272689
1685,2968,Edmunds County,46,SD,207703
957,2972,Corson County,46,SD,117123
447,2979,Clark County,46,SD,168744
1542,3009,Bennett County,46,SD,196740
175,3032,Hand County,46,SD,265573
1969,3036,Perkins County,46,SD,140032
2034,3037,Stanley County,46,SD,312812
1810,3049,Jackson County,46,SD,106844
1332,3063,Potter County,46,SD,135188
2013,3088,Sanborn County,46,SD,191843
645,3092,Miner County,46,SD,188052
1816,3138,Jerauld County,46,SD,194402
2169,3153,Campbell County,46,SD,260307
736,3170,Sully County,46,SD,270226
1760,3176,Harding County,46,SD,207630
1388,59,Shelby County,47,TN,219103
2243,95,Davidson County,47,TN,438076
215,149,Knox County,47,TN,356418
2323,197,Hamilton County,47,TN,332944
3016,212,Rutherford County,47,TN,399833
3080,280,Williamson County,47,TN,871051
2982,317,Montgomery County,47,TN,303182
1407,347,Sumner County,47,TN,422017
2569,425,Sullivan County,47,TN,236930
1496,458,Wilson County,47,TN,479262
884,484,Blount County,47,TN,366401
3072,489,Washington County,47,TN,280950
1554,571,Bradley County,47,TN,291993
632,611,Maury County,47,TN,386437
1911,616,Madison County,47,TN,220147
1376,619,Sevier County,47,TN,414453
1345,721,Putnam County,47,TN,293233
2123,737,Anderson County,47,TN,286206
2834,768,Robertson County,47,TN,367922
1063,779,Greene County,47,TN,226850
1745,846,Hamblen County,47,TN,242955
1435,873,Tipton County,47,TN,262417
2915,880,Cumberland County,47,TN,292520
947,916,Coffee County,47,TN,284146
1768,919,Hawkins County,47,TN,221145
923,921,Carter County,47,TN,214474
2753,945,Jefferson County,47,TN,306419
1151,946,Loudon County,47,TN,407276
1668,950,Dickson County,47,TN,340964
696,957,Roane County,47,TN,274116
1190,960,McMinn County,47,TN,232553
1038,997,Gibson County,47,TN,162519
1537,1008,Bedford County,47,TN,312286
1226,1065,Monroe County,47,TN,260653
2388,1112,Lawrence County,47,TN,224824
2290,1147,Franklin County,47,TN,289306
1704,1167,Fayette County,47,TN,360330
2185,1180,Cheatham County,47,TN,376727
1482,1183,Warren County,47,TN,236622
2170,1217,Campbell County,47,TN,226531
153,1284,Dyer County,47,TN,158512
452,1316,Cocke County,47,TN,211806
1882,1330,Lincoln County,47,TN,236380
2415,1368,Marshall County,47,TN,313961
2075,1397,Weakley County,47,TN,165654
302,1404,Rhea County,47,TN,233293
560,1413,Henry County,47,TN,189740
2664,1419,Claiborne County,47,TN,204787
658,1454,Obion County,47,TN,147973
522,1465,Giles County,47,TN,242291
1173,1506,Marion County,47,TN,226848
1600,1523,Carroll County,47,TN,157884
2720,1549,Henderson County,47,TN,186781
809,1567,White County,47,TN,243865
1081,1580,Hardin County,47,TN,190881
1924,1609,McNairy County,47,TN,157419
2327,1625,Hardeman County,47,TN,144354
2954,1628,Lauderdale County,47,TN,129989
623,1647,Macon County,47,TN,246082
1773,1660,Hickman County,47,TN,143324
2308,1714,Grainger County,47,TN,249373
1960,1755,Overton County,47,TN,229730
714,1780,Scott County,47,TN,166229
1237,1818,Morgan County,47,TN,194140
986,1881,Dekalb County,47,TN,282032
724,1887,Smith County,47,TN,295300
778,1899,Union County,47,TN,278275
2728,1935,Humphreys County,47,TN,226446
2262,1961,Fentress County,47,TN,218931
1826,1985,Johnson County,47,TN,209432
1770,1985,Haywood County,47,TN,153424
1449,1990,Unicoi County,47,TN,222392
293,2007,Polk County,47,TN,217275
1613,2013,Chester County,47,TN,152224
799,2079,Wayne County,47,TN,167650
871,2105,Benton County,47,TN,167976
3029,2113,Sequatchie County,47,TN,236072
1546,2161,Bledsoe County,47,TN,211210
912,2199,Cannon County,47,TN,292647
2238,2222,Crockett County,47,TN,165041
2044,2254,Stewart County,47,TN,228581
1070,2259,Grundy County,47,TN,179150
638,2304,Meigs County,47,TN,256012
600,2315,Lewis County,47,TN,221162
1811,2377,Jackson County,47,TN,214484
2856,2391,Trousdale County,47,TN,326630
1666,2393,Decatur County,47,TN,148741
683,2634,Perry County,47,TN,157274
1784,2642,Houston County,47,TN,204116
131,2689,Clay County,47,TN,184864
228,2722,Lake County,47,TN,92966
1756,2762,Hancock County,47,TN,165256
650,2779,Moore County,47,TN,318279
2861,2808,Van Buren County,47,TN,192829
1973,2902,Pickett County,47,TN,205428
1090,2,Harris County,48,TX,285189
978,8,Dallas County,48,TX,321370
2049,14,Tarrant County,48,TX,330349
386,15,Bexar County,48,TX,266334
1440,33,Travis County,48,TX,519699
951,43,Collin County,48,TX,528972
988,63,Denton County,48,TX,466357
1776,66,Hidalgo County,48,TX,184666
1690,68,El Paso County,48,TX,216884
2698,78,Fort Bend County,48,TX,384630
2983,109,Montgomery County,48,TX,349967
3081,114,Williamson County,48,TX,436250
1585,168,Cameron County,48,TX,189685
2151,195,Brazoria County,48,TX,319767
98,196,Bell County,48,TX,256538
1272,203,Nueces County,48,TX,221946
2702,205,Galveston County,48,TX,320012
1891,230,Lubbock County,48,TX,209408
328,261,Webb County,48,TX,204141
2429,272,McLennan County,48,TX,262307
2754,274,Jefferson County,48,TX,148333
178,289,Hays County,48,TX,404484
725,294,Smith County,48,TX,268488
890,295,Brazos County,48,TX,304145
498,354,Ellis County,48,TX,360176
1827,377,Johnson County,48,TX,331772
2712,388,Guadalupe County,48,TX,318019
1930,402,Midland County,48,TX,299550
494,411,Ector County,48,TX,222461
454,431,Comal County,48,TX,444839
1308,457,Parker County,48,TX,432626
1423,465,Taylor County,48,TX,198841
1833,468,Kaufman County,48,TX,319972
1991,471,Randall County,48,TX,248898
1733,482,Grayson County,48,TX,279971
2095,500,Wichita County,48,TX,157940
548,515,Gregg County,48,TX,215857
2855,529,Tom Green County,48,TX,225596
1333,530,Potter County,48,TX,138587
2516,583,Rockwall County,48,TX,421483
185,613,Hunt County,48,TX,286573
1533,635,Bastrop County,48,TX,365024
399,648,Bowie County,48,TX,179297
2588,656,Victoria County,48,TX,213380
1861,662,Liberty County,48,TX,234511
2125,675,Angelina County,48,TX,190300
1291,684,Orange County,48,TX,169539
2721,702,Henderson County,48,TX,270936
1643,705,Coryell County,48,TX,222178
1466,739,Walker County,48,TX,258212
2335,787,Harrison County,48,TX,195680
3190,789,San Patricio County,48,TX,205905
333,794,Wise County,48,TX,378818
731,828,Starr County,48,TX,113302
3108,839,Nacogdoches County,48,TX,200988
184,881,Hood County,48,TX,364167
2862,895,Van Zandt County,48,TX,268406
2124,907,Anderson County,48,TX,196750
2417,912,Maverick County,48,TX,198705
1082,925,Hardin County,48,TX,218388
1467,935,Waller County,48,TX,356001
312,965,Rusk County,48,TX,192267
205,966,Kerr County,48,TX,366022
1942,978,Navarro County,48,TX,209953
2194,993,Cherokee County,48,TX,212512
1192,995,Medina County,48,TX,307548
590,1001,Lamar County,48,TX,192589
1497,1015,Wilson County,48,TX,409750
294,1016,Polk County,48,TX,172572
2129,1025,Atascosa County,48,TX,245457
897,1028,Burnet County,48,TX,448222
2857,1038,Val Verde County,48,TX,196015
2164,1083,Caldwell County,48,TX,307137
2182,1084,Chambers County,48,TX,328282
336,1098,Wood County,48,TX,266745
1836,1115,Kendall County,48,TX,582357
502,1154,Erath County,48,TX,298131
2085,1166,Wharton County,48,TX,193126
455,1171,Cooke County,48,TX,299828
1450,1184,Upshur County,48,TX,234626
2759,1221,Jim Wells County,48,TX,126652
409,1247,Brown County,48,TX,179521
1780,1291,Hopkins County,48,TX,258111
2787,1304,Matagorda County,48,TX,201966
180,1318,Hill County,48,TX,210116
3073,1321,Washington County,48,TX,333468
1011,1325,Fannin County,48,TX,256782
1104,1344,Howard County,48,TX,137768
1121,1378,Jasper County,48,TX,163739
171,1400,Hale County,48,TX,114743
750,1427,Titus County,48,TX,222030
69,1434,Bee County,48,TX,147315
1843,1444,Kleberg County,48,TX,140080
844,1466,Austin County,48,TX,366622
1066,1501,Grimes County,48,TX,302108
115,1505,Cass County,48,TX,149947
2994,1525,Palo Pinto County,48,TX,242174
3133,1558,San Jacinto County,48,TX,223329
2705,1579,Gillespie County,48,TX,529562
1453,1651,Uvalde County,48,TX,179365
642,1656,Milam County,48,TX,225178
1705,1676,Fayette County,48,TX,447658
1389,1683,Shelby County,48,TX,181978
1517,1687,Aransas County,48,TX,322882
1307,1745,Panola County,48,TX,179104
1785,1760,Houston County,48,TX,164573
2781,1762,Limestone County,48,TX,154850
1778,1789,Hockley County,48,TX,153176
651,1798,Moore County,48,TX,165833
2376,1802,Lampasas County,48,TX,295377
167,1804,Gray County,48,TX,81975
603,1812,Llano County,48,TX,476925
1028,1816,Gaines County,48,TX,198871
1529,1825,Bandera County,48,TX,352237
2941,1828,Hutchinson County,48,TX,97610
2209,1846,Colorado County,48,TX,240158
2096,1856,Willacy County,48,TX,104804
1578,1859,Calhoun County,48,TX,191351
1145,1864,Lavaca County,48,TX,277582
758,1876,Tyler County,48,TX,157198
2442,1882,Montague County,48,TX,215151
1661,1884,De Witt County,48,TX,186806
577,1890,Jones County,48,TX,129025
2307,1891,Gonzales County,48,TX,199685
2701,1906,Freestone County,48,TX,206589
2918,1947,Deaf Smith County,48,TX,157680
162,1959,Frio County,48,TX,135643
887,1965,Bosque County,48,TX,218765
1515,1969,Andrews County,48,TX,217934
819,1989,Young County,48,TX,160213
2256,1995,Eastland County,48,TX,125306
2158,1999,Burleson County,48,TX,243662
88,2010,Lee County,48,TX,336223
509,2029,Falls County,48,TX,119533
1371,2036,Scurry County,48,TX,116050
2835,2046,Robertson County,48,TX,216794
233,2103,Leon County,48,TX,235043
672,2146,Pecos County,48,TX,158707
1812,2156,Jackson County,48,TX,191054
1129,2163,Karnes County,48,TX,131609
657,2175,Nolan County,48,TX,104130
1354,2187,Reeves County,48,TX,140648
1506,2230,Zapata County,48,TX,113663
2165,2243,Callahan County,48,TX,159560
2057,2248,Trinity County,48,TX,171668
1912,2253,Madison County,48,TX,262477
2222,2255,Comanche County,48,TX,191064
229,2279,Lamb County,48,TX,86711
2873,2294,Wilbarger County,48,TX,90534
1267,2309,Newton County,48,TX,148843
106,2312,Camp County,48,TX,199955
982,2321,Dawson County,48,TX,84026
693,2349,Rains County,48,TX,278003
1242,2350,Morris County,48,TX,144546
742,2361,Terry County,48,TX,97874
2831,2372,Red River County,48,TX,124639
2392,2399,Live Oak County,48,TX,162009
326,2400,Ward County,48,TX,158907
882,2404,Blanco County,48,TX,564752
2291,2458,Franklin County,48,TX,291088
132,2469,Clay County,48,TX,176275
2817,2478,Ochiltree County,48,TX,113538
490,2485,Duval County,48,TX,75566
1361,2488,Sabine County,48,TX,164535
